LandisData "Dynamic Input Data"

>>	year	landtype	species	probEst	maxANPP	maxB
0	5	POPU.TRE	0.737	960	9137
0	5	QUER.RUB	0	0	0
0	5	THUJ.SPP.ALL	0	0	0
0	5	TSUG.CAN	0	0	0
0	6	ABIE.BAL	0.581	321	2476
0	6	ACER.RUB	0	0	0
0	6	ACER.SAH	0	0	0
0	6	BETU.ALL	0	0	0
0	6	BETU.PAP	0.737	467	4114
0	6	FAGU.GRA	0	0	0
0	6	LARI.LAR	0.651	276	2315
0	6	PICE.GLA	0.523	682	11364
0	6	PICE.MAR	0.523	948	11731
0	6	PICE.RUB	0	0	0
0	6	PINU.BAN	0.651	1091	9447
0	6	PINU.RES	0	0	0
0	6	PINU.STR	0	0	0
0	6	POPU.TRE	0.786	942	9085
0	6	QUER.RUB	0	0	0
0	6	THUJ.SPP.ALL	0.126	193	3019
0	6	TSUG.CAN	0	0	0
0	7	ABIE.BAL	0.581	315	2593
0	7	ACER.RUB	0	0	0
0	7	ACER.SAH	0	0	0
0	7	BETU.ALL	0	0	0
0	7	BETU.PAP	0.737	497	4103
0	7	FAGU.GRA	0.053	1001	2009
0	7	LARI.LAR	0.651	248	2433
0	7	PICE.GLA	0.523	744	11985
0	7	PICE.MAR	0.523	971	11920
0	7	PICE.RUB	0	0	0
0	7	PINU.BAN	0.651	962	9677
0	7	PINU.RES	0	0	0
0	7	PINU.STR	0	0	0
0	7	POPU.TRE	0.786	962	9418
0	7	QUER.RUB	0	0	0
0	7	THUJ.SPP.ALL	0.252	472	4880
0	7	TSUG.CAN	0	0	0
0	8	ABIE.BAL	0.551	261	2164
0	8	ACER.RUB	0	0	0
0	8	ACER.SAH	0	0	0
0	8	BETU.ALL	0	0	0
0	8	BETU.PAP	0.651	313	3348
0	8	FAGU.GRA	0	0	0
0	8	LARI.LAR	0.498	203	1781
0	8	PICE.GLA	0	0	0
0	8	PICE.MAR	0.476	839	10670
0	8	PICE.RUB	0	0	0
0	8	PINU.BAN	0.614	538	7352
0	8	PINU.RES	0	0	0
0	8	PINU.STR	0	0	0
0	8	POPU.TRE	0.737	966	8312
0	8	QUER.RUB	0	0	0
0	8	THUJ.SPP.ALL	0	0	0
0	8	TSUG.CAN	0	0	0
0	9	ABIE.BAL	0.581	324	2299
0	9	ACER.RUB	0	0	0
0	9	ACER.SAH	0	0	0
0	9	BETU.ALL	0	0	0
0	9	BETU.PAP	0.651	409	3658
0	9	FAGU.GRA	0	0	0
0	9	LARI.LAR	0.614	210	2040
0	9	PICE.GLA	0.476	705	10042
0	9	PICE.MAR	0.523	986	11233
0	9	PICE.RUB	0	0	0
0	9	PINU.BAN	0.614	586	8738
0	9	PINU.RES	0	0	0
0	9	PINU.STR	0	0	0
0	9	POPU.TRE	0.737	971	8747
0	9	QUER.RUB	0	0	0
0	9	THUJ.SPP.ALL	0	0	0
0	9	TSUG.CAN	0	0	0
0	10	ABIE.BAL	0.581	288	2513
0	10	ACER.RUB	0	0	0
0	10	ACER.SAH	0	0	0
0	10	BETU.ALL	0	0	0
0	10	BETU.PAP	0.737	482	4115
0	10	FAGU.GRA	0	0	0
0	10	LARI.LAR	0.651	257	2386
0	10	PICE.GLA	0.523	666	11580
0	10	PICE.MAR	0.523	1040	11814
0	10	PICE.RUB	0	0	0
0	10	PINU.BAN	0.651	916	9578
0	10	PINU.RES	0	0	0
0	10	PINU.STR	0	0	0
0	10	POPU.TRE	0.786	977	9218
0	10	QUER.RUB	0	0	0
0	10	THUJ.SPP.ALL	0.229	422	4608
0	10	TSUG.CAN	0	0	0
0	11	ABIE.BAL	0.551	276	2224
0	11	ACER.RUB	0	0	0
0	11	ACER.SAH	0	0	0
0	11	BETU.ALL	0	0	0
0	11	BETU.PAP	0.651	355	3536
0	11	FAGU.GRA	0	0	0
0	11	LARI.LAR	0.581	204	1894
0	11	PICE.GLA	0.455	652	9315
0	11	PICE.MAR	0.498	839	10783
0	11	PICE.RUB	0	0	0
0	11	PINU.BAN	0.614	516	7781
0	11	PINU.RES	0	0	0
0	11	PINU.STR	0	0	0
0	11	POPU.TRE	0.737	941	8449
0	11	QUER.RUB	0	0	0
0	11	THUJ.SPP.ALL	0	0	0
0	11	TSUG.CAN	0	0	0
0	12	ABIE.BAL	0.498	322	2112
0	12	ACER.RUB	0	0	0
0	12	ACER.SAH	0	0	0
0	12	BETU.ALL	0	0	0
0	12	BETU.PAP	0.614	308	3204
0	12	FAGU.GRA	0	0	0
0	12	LARI.LAR	0.455	163	1726
0	12	PICE.GLA	0	0	0
0	12	PICE.MAR	0.455	906	10692
0	12	PICE.RUB	0	0	0
0	12	PINU.BAN	0.131	732	7378
0	12	PINU.RES	0	0	0
0	12	PINU.STR	0	0	0
0	12	POPU.TRE	0.737	998	8144
0	12	QUER.RUB	0	0	0
0	12	THUJ.SPP.ALL	0	0	0
0	12	TSUG.CAN	0	0	0
0	13	ABIE.BAL	0.551	315	2199
0	13	ACER.RUB	0	0	0
0	13	ACER.SAH	0	0	0
0	13	BETU.ALL	0	0	0
0	13	BETU.PAP	0.651	360	3510
0	13	FAGU.GRA	0	0	0
0	13	LARI.LAR	0.581	193	1874
0	13	PICE.GLA	0.455	642	8953
0	13	PICE.MAR	0.498	931	11313
0	13	PICE.RUB	0	0	0
0	13	PINU.BAN	0.614	441	7786
0	13	PINU.RES	0	0	0
0	13	PINU.STR	0	0	0
0	13	POPU.TRE	0.737	974	8455
0	13	QUER.RUB	0	0	0
0	13	THUJ.SPP.ALL	0	0	0
0	13	TSUG.CAN	0	0	0
0	14	ABIE.BAL	0.581	306	2563
0	14	ACER.RUB	0	0	0
0	14	ACER.SAH	0	0	0
0	14	BETU.ALL	0	0	0
0	14	BETU.PAP	0.737	488	4069
0	14	FAGU.GRA	0	0	0
0	14	LARI.LAR	0.651	259	2511
0	14	PICE.GLA	0.523	552	10836
0	14	PICE.MAR	0.523	1075	12150
0	14	PICE.RUB	0	0	0
0	14	PINU.BAN	0.651	978	9264
0	14	PINU.RES	0	0	0
0	14	PINU.STR	0	0	0
0	14	POPU.TRE	0.737	1015	9252
0	14	QUER.RUB	0	0	0
0	14	THUJ.SPP.ALL	0.126	187	2897
0	14	TSUG.CAN	0	0	0
0	15	ABIE.BAL	0.551	263	2365
0	15	ACER.RUB	0	0	0
0	15	ACER.SAH	0	0	0
0	15	BETU.ALL	0	0	0
0	15	BETU.PAP	0.651	431	3785
0	15	FAGU.GRA	0	0	0
0	15	LARI.LAR	0.581	229	2155
0	15	PICE.GLA	0.476	696	9815
0	15	PICE.MAR	0.498	973	11520
0	15	PICE.RUB	0	0	0
0	15	PINU.BAN	0.614	917	8254
0	15	PINU.RES	0	0	0
0	15	PINU.STR	0	0	0
0	15	POPU.TRE	0.737	994	8902
0	15	QUER.RUB	0	0	0
0	15	THUJ.SPP.ALL	0	0	0
0	15	TSUG.CAN	0	0	0
0	16	ABIE.BAL	0.551	294	2250
0	16	ACER.RUB	0	0	0
0	16	ACER.SAH	0	0	0
0	16	BETU.ALL	0	0	0
0	16	BETU.PAP	0.651	397	3542
0	16	FAGU.GRA	0	0	0
0	16	LARI.LAR	0.551	225	2073
0	16	PICE.GLA	0.455	659	9500
0	16	PICE.MAR	0.476	998	11237
0	16	PICE.RUB	0	0	0
0	16	PINU.BAN	0.614	564	7848
0	16	PINU.RES	0	0	0
0	16	PINU.STR	0	0	0
0	16	POPU.TRE	0.737	933	8556
0	16	QUER.RUB	0	0	0
0	16	THUJ.SPP.ALL	0	0	0
0	16	TSUG.CAN	0	0	0
0	17	ABIE.BAL	0.581	275	2442
0	17	ACER.RUB	0	0	0
0	17	ACER.SAH	0	0	0
0	17	BETU.ALL	0	0	0
0	17	BETU.PAP	0.651	426	3837
0	17	FAGU.GRA	0	0	0
0	17	LARI.LAR	0.614	208	2305
0	17	PICE.GLA	0.476	685	10801
0	17	PICE.MAR	0.523	954	11997
0	17	PICE.RUB	0	0	0
0	17	PINU.BAN	0.614	555	8592
0	17	PINU.RES	0	0	0
0	17	PINU.STR	0	0	0
0	17	POPU.TRE	0.737	952	8948
0	17	QUER.RUB	0	0	0
0	17	THUJ.SPP.ALL	0	0	0
0	17	TSUG.CAN	0	0	0
0	18	ABIE.BAL	0.581	312	2651
0	18	ACER.RUB	0	0	0
0	18	ACER.SAH	0	0	0
0	18	BETU.ALL	0	0	0
0	18	BETU.PAP	0.786	486	4224
0	18	FAGU.GRA	0.372	705	8525
0	18	LARI.LAR	0.651	264	2602
0	18	PICE.GLA	0.523	806	12119
0	18	PICE.MAR	0.523	1061	12560
0	18	PICE.RUB	0	0	0
0	18	PINU.BAN	0.737	1258	10191
0	18	PINU.RES	0.498	809	9304
0	18	PINU.STR	0	0	0
0	18	POPU.TRE	0.786	1019	9264
0	18	QUER.RUB	0	0	0
0	18	THUJ.SPP.ALL	0.28	540	5485
0	18	TSUG.CAN	0	0	0
0	19	ABIE.BAL	0.614	366	2753
0	19	ACER.RUB	0	0	0
0	19	ACER.SAH	0	0	0
0	19	BETU.ALL	0	0	0
0	19	BETU.PAP	0.786	566	4494
0	19	FAGU.GRA	0.418	773	9098
0	19	LARI.LAR	0.692	319	2629
0	19	PICE.GLA	0.523	837	12016
0	19	PICE.MAR	0.523	983	12446
0	19	PICE.RUB	0	0	0
0	19	PINU.BAN	0.737	1384	10361
0	19	PINU.RES	0.581	624	9428
0	19	PINU.STR	0	0	0
0	19	POPU.TRE	0.786	1044	9357
0	19	QUER.RUB	0	0	0
0	19	THUJ.SPP.ALL	0.347	617	5819
0	19	TSUG.CAN	0	0	0
0	20	ABIE.BAL	0.614	315	2714
0	20	ACER.RUB	0	0	0
0	20	ACER.SAH	0	0	0
0	20	BETU.ALL	0	0	0
0	20	BETU.PAP	0.786	550	4351
0	20	FAGU.GRA	0.418	800	8956
0	20	LARI.LAR	0.651	297	2540
0	20	PICE.GLA	0.523	801	12699
0	20	PICE.MAR	0.523	1048	12180
0	20	PICE.RUB	0	0	0
0	20	PINU.BAN	0.737	1045	10343
0	20	PINU.RES	0.581	666	9144
0	20	PINU.STR	0	0	0
0	20	POPU.TRE	0.786	1027	9512
0	20	QUER.RUB	0	0	0
0	20	THUJ.SPP.ALL	0.347	589	5665
0	20	TSUG.CAN	0	0	0
0	21	ABIE.BAL	0.581	319	2589
0	21	ACER.RUB	0	0	0
0	21	ACER.SAH	0	0	0
0	21	BETU.ALL	0	0	0
0	21	BETU.PAP	0.737	472	4123
0	21	FAGU.GRA	0.041	8	2
0	21	LARI.LAR	0.651	236	2361
0	21	PICE.GLA	0.523	525	11635
0	21	PICE.MAR	0.523	999	11799
0	21	PICE.RUB	0	0	0
0	21	PINU.BAN	0.651	1107	9308
0	21	PINU.RES	0	0	0
0	21	PINU.STR	0	0	0
0	21	POPU.TRE	0.737	1020	9348
0	21	QUER.RUB	0	0	0
0	21	THUJ.SPP.ALL	0.05	322	516
0	21	TSUG.CAN	0	0	0
0	22	ABIE.BAL	0.581	332	2516
0	22	ACER.RUB	0	0	0
0	22	ACER.SAH	0	0	0
0	22	BETU.ALL	0	0	0
0	22	BETU.PAP	0.651	435	3933
0	22	FAGU.GRA	0	0	0
0	22	LARI.LAR	0.614	232	2270
0	22	PICE.GLA	0.455	651	10674
0	22	PICE.MAR	0.523	1067	12116
0	22	PICE.RUB	0	0	0
0	22	PINU.BAN	0.614	935	8525
0	22	PINU.RES	0	0	0
0	22	PINU.STR	0	0	0
0	22	POPU.TRE	0.737	932	8988
0	22	QUER.RUB	0	0	0
0	22	THUJ.SPP.ALL	0	0	0
0	22	TSUG.CAN	0	0	0
0	23	ABIE.BAL	0.581	360	2593
0	23	ACER.RUB	0	0	0
0	23	ACER.SAH	0	0	0
0	23	BETU.ALL	0	0	0
0	23	BETU.PAP	0.786	552	4125
0	23	FAGU.GRA	0.359	720	8222
0	23	LARI.LAR	0.651	303	2480
0	23	PICE.GLA	0.523	723	11413
0	23	PICE.MAR	0.523	1005	11993
0	23	PICE.RUB	0	0	0
0	23	PINU.BAN	0.651	968	9686
0	23	PINU.RES	0.476	848	9468
0	23	PINU.STR	0	0	0
0	23	POPU.TRE	0.786	1011	9231
0	23	QUER.RUB	0	0	0
0	23	THUJ.SPP.ALL	0.246	487	5227
0	23	TSUG.CAN	0	0	0
0	24	ABIE.BAL	0.651	456	2791
0	24	ACER.RUB	0	0	0
0	24	ACER.SAH	0	0	0
0	24	BETU.ALL	0.498	391	5869
0	24	BETU.PAP	0.786	600	4429
0	24	FAGU.GRA	0.476	738	9984
0	24	LARI.LAR	0.737	335	2797
0	24	PICE.GLA	0.523	905	13212
0	24	PICE.MAR	0.523	1038	12382
0	24	PICE.RUB	0	0	0
0	24	PINU.BAN	0.737	1240	11098
0	24	PINU.RES	0.614	704	11097
0	24	PINU.STR	0	0	0
0	24	POPU.TRE	0.786	1108	9723
0	24	QUER.RUB	0	0	0
0	24	THUJ.SPP.ALL	0.372	673	6576
0	24	TSUG.CAN	0	0	0
0	25	ABIE.BAL	0.614	364	2592
0	25	ACER.RUB	0	0	0
0	25	ACER.SAH	0	0	0
0	25	BETU.ALL	0	0	0
0	25	BETU.PAP	0.786	535	4274
0	25	FAGU.GRA	0.418	773	8966
0	25	LARI.LAR	0.651	296	2687
0	25	PICE.GLA	0.523	789	12197
0	25	PICE.MAR	0.523	1054	12120
0	25	PICE.RUB	0	0	0
0	25	PINU.BAN	0.737	1035	10592
0	25	PINU.RES	0.581	646	9488
0	25	PINU.STR	0	0	0
0	25	POPU.TRE	0.786	942	9373
0	25	QUER.RUB	0	0	0
0	25	THUJ.SPP.ALL	0.347	598	5696
0	25	TSUG.CAN	0	0	0
0	26	ABIE.BAL	0.614	352	2653
0	26	ACER.RUB	0	0	0
0	26	ACER.SAH	0	0	0
0	26	BETU.ALL	0	0	0
0	26	BETU.PAP	0.786	539	4326
0	26	FAGU.GRA	0.401	697	8803
0	26	LARI.LAR	0.651	336	2667
0	26	PICE.GLA	0.523	810	11874
0	26	PICE.MAR	0.523	978	11990
0	26	PICE.RUB	0	0	0
0	26	PINU.BAN	0.737	1106	10438
0	26	PINU.RES	0.581	711	9455
0	26	PINU.STR	0	0	0
0	26	POPU.TRE	0.786	991	9354
0	26	QUER.RUB	0	0	0
0	26	THUJ.SPP.ALL	0.28	550	5566
0	26	TSUG.CAN	0	0	0
0	27	ABIE.BAL	0.581	318	2503
0	27	ACER.RUB	0	0	0
0	27	ACER.SAH	0	0	0
0	27	BETU.ALL	0	0	0
0	27	BETU.PAP	0.737	471	3985
0	27	FAGU.GRA	0	0	0
0	27	LARI.LAR	0.651	217	2279
0	27	PICE.GLA	0.476	484	11132
0	27	PICE.MAR	0.523	1008	11961
0	27	PICE.RUB	0	0	0
0	27	PINU.BAN	0.651	1024	8912
0	27	PINU.RES	0	0	0
0	27	PINU.STR	0	0	0
0	27	POPU.TRE	0.737	1013	8981
0	27	QUER.RUB	0	0	0
0	27	THUJ.SPP.ALL	0	0	0
0	27	TSUG.CAN	0	0	0
0	28	ABIE.BAL	0.581	301	2377
0	28	ACER.RUB	0	0	0
0	28	ACER.SAH	0	0	0
0	28	BETU.ALL	0	0	0
0	28	BETU.PAP	0.651	424	3804
0	28	FAGU.GRA	0	0	0
0	28	LARI.LAR	0.614	218	2118
0	28	PICE.GLA	0.455	622	10099
0	28	PICE.MAR	0.523	1025	11510
0	28	PICE.RUB	0	0	0
0	28	PINU.BAN	0.614	571	8615
0	28	PINU.RES	0	0	0
0	28	PINU.STR	0	0	0
0	28	POPU.TRE	0.737	990	8788
0	28	QUER.RUB	0	0	0
0	28	THUJ.SPP.ALL	0	0	0
0	28	TSUG.CAN	0	0	0
0	29	ABIE.BAL	0.581	371	2471
0	29	ACER.RUB	0	0	0
0	29	ACER.SAH	0	0	0
0	29	BETU.ALL	0	0	0
0	29	BETU.PAP	0.737	427	3919
0	29	FAGU.GRA	0	0	0
0	29	LARI.LAR	0.614	234	2291
0	29	PICE.GLA	0.498	580	11184
0	29	PICE.MAR	0.523	939	11540
0	29	PICE.RUB	0	0	0
0	29	PINU.BAN	0.651	1042	8934
0	29	PINU.RES	0	0	0
0	29	PINU.STR	0	0	0
0	29	POPU.TRE	0.737	981	8992
0	29	QUER.RUB	0	0	0
0	29	THUJ.SPP.ALL	0.12	232	2760
0	29	TSUG.CAN	0	0	0
0	30	ABIE.BAL	0.551	303	2261
0	30	ACER.RUB	0	0	0
0	30	ACER.SAH	0	0	0
0	30	BETU.ALL	0	0	0
0	30	BETU.PAP	0.651	330	3478
0	30	FAGU.GRA	0	0	0
0	30	LARI.LAR	0.455	195	2009
0	30	PICE.GLA	0.042	16	7
0	30	PICE.MAR	0.455	904	11393
0	30	PICE.RUB	0	0	0
0	30	PINU.BAN	0.614	721	7562
0	30	PINU.RES	0	0	0
0	30	PINU.STR	0	0	0
0	30	POPU.TRE	0.737	875	8601
0	30	QUER.RUB	0	0	0
0	30	THUJ.SPP.ALL	0	0	0
0	30	TSUG.CAN	0	0	0
0	31	ABIE.BAL	0.551	320	2393
0	31	ACER.RUB	0	0	0
0	31	ACER.SAH	0	0	0
0	31	BETU.ALL	0	0	0
0	31	BETU.PAP	0.651	387	3765
0	31	FAGU.GRA	0	0	0
0	31	LARI.LAR	0.581	203	2163
0	31	PICE.GLA	0.455	632	10249
0	31	PICE.MAR	0.498	1010	11461
0	31	PICE.RUB	0	0	0
0	31	PINU.BAN	0.614	518	8430
0	31	PINU.RES	0	0	0
0	31	PINU.STR	0	0	0
0	31	POPU.TRE	0.737	944	8936
0	31	QUER.RUB	0	0	0
0	31	THUJ.SPP.ALL	0	0	0
0	31	TSUG.CAN	0	0	0
0	32	ABIE.BAL	0.581	368	2434
0	32	ACER.RUB	0	0	0
0	32	ACER.SAH	0	0	0
0	32	BETU.ALL	0	0	0
0	32	BETU.PAP	0.651	448	3779
0	32	FAGU.GRA	0	0	0
0	32	LARI.LAR	0.614	237	2259
0	32	PICE.GLA	0.476	775	10428
0	32	PICE.MAR	0.523	944	11446
0	32	PICE.RUB	0	0	0
0	32	PINU.BAN	0.651	503	8760
0	32	PINU.RES	0	0	0
0	32	PINU.STR	0	0	0
0	32	POPU.TRE	0.737	950	8938
0	32	QUER.RUB	0	0	0
0	32	THUJ.SPP.ALL	0	0	0
0	32	TSUG.CAN	0	0	0
0	33	ABIE.BAL	0.551	316	2342
0	33	ACER.RUB	0	0	0
0	33	ACER.SAH	0	0	0
0	33	BETU.ALL	0	0	0
0	33	BETU.PAP	0.651	360	3535
0	33	FAGU.GRA	0	0	0
0	33	LARI.LAR	0.455	246	2054
0	33	PICE.GLA	0.042	16	7
0	33	PICE.MAR	0.476	920	11554
0	33	PICE.RUB	0	0	0
0	33	PINU.BAN	0.614	558	7550
0	33	PINU.RES	0	0	0
0	33	PINU.STR	0	0	0
0	33	POPU.TRE	0.737	881	8770
0	33	QUER.RUB	0	0	0
0	33	THUJ.SPP.ALL	0	0	0
0	33	TSUG.CAN	0	0	0
0	34	ABIE.BAL	0.581	358	2373
0	34	ACER.RUB	0	0	0
0	34	ACER.SAH	0	0	0
0	34	BETU.ALL	0	0	0
0	34	BETU.PAP	0.651	433	3900
0	34	FAGU.GRA	0	0	0
0	34	LARI.LAR	0.614	236	2136
0	34	PICE.GLA	0.476	532	10161
0	34	PICE.MAR	0.523	1137	11393
0	34	PICE.RUB	0	0	0
0	34	PINU.BAN	0.651	954	8704
0	34	PINU.RES	0	0	0
0	34	PINU.STR	0	0	0
0	34	POPU.TRE	0.737	976	8661
0	34	QUER.RUB	0	0	0
0	34	THUJ.SPP.ALL	0	0	0
0	34	TSUG.CAN	0	0	0
0	35	ABIE.BAL	0.614	364	2661
0	35	ACER.RUB	0	0	0
0	35	ACER.SAH	0	0	0
0	35	BETU.ALL	0	0	0
0	35	BETU.PAP	0.786	512	4261
0	35	FAGU.GRA	0.401	607	8734
0	35	LARI.LAR	0.692	277	2531
0	35	PICE.GLA	0.523	808	12204
0	35	PICE.MAR	0.498	1090	11874
0	35	PICE.RUB	0	0	0
0	35	PINU.BAN	0.737	1444	10395
0	35	PINU.RES	0.581	654	9455
0	35	PINU.STR	0	0	0
0	35	POPU.TRE	0.786	968	9434
0	35	QUER.RUB	0	0	0
0	35	THUJ.SPP.ALL	0.347	612	5804
0	35	TSUG.CAN	0	0	0
0	36	ABIE.BAL	0.581	348	2363
0	36	ACER.RUB	0	0	0
0	36	ACER.SAH	0	0	0
0	36	BETU.ALL	0	0	0
0	36	BETU.PAP	0.651	410	3765
0	36	FAGU.GRA	0	0	0
0	36	LARI.LAR	0.581	201	2110
0	36	PICE.GLA	0.455	648	9852
0	36	PICE.MAR	0.498	1007	11567
0	36	PICE.RUB	0	0	0
0	36	PINU.BAN	0.614	562	8212
0	36	PINU.RES	0	0	0
0	36	PINU.STR	0	0	0
0	36	POPU.TRE	0.737	900	8687
0	36	QUER.RUB	0	0	0
0	36	THUJ.SPP.ALL	0	0	0
0	36	TSUG.CAN	0	0	0
0	37	ABIE.BAL	0.551	270	2410
0	37	ACER.RUB	0	0	0
0	37	ACER.SAH	0	0	0
0	37	BETU.ALL	0	0	0
0	37	BETU.PAP	0.651	410	3775
0	37	FAGU.GRA	0	0	0
0	37	LARI.LAR	0.551	240	2200
0	37	PICE.GLA	0.455	632	10111
0	37	PICE.MAR	0.498	939	11729
0	37	PICE.RUB	0	0	0
0	37	PINU.BAN	0.614	582	8209
0	37	PINU.RES	0	0	0
0	37	PINU.STR	0	0	0
0	37	POPU.TRE	0.737	927	8943
0	37	QUER.RUB	0	0	0
0	37	THUJ.SPP.ALL	0	0	0
0	37	TSUG.CAN	0	0	0
0	38	ABIE.BAL	0.498	298	2142
0	38	ACER.RUB	0	0	0
0	38	ACER.SAH	0	0	0
0	38	BETU.ALL	0	0	0
0	38	BETU.PAP	0.614	290	3369
0	38	FAGU.GRA	0	0	0
0	38	LARI.LAR	0.042	2	1
0	38	PICE.GLA	0	0	0
0	38	PICE.MAR	0.455	948	10734
0	38	PICE.RUB	0	0	0
0	38	PINU.BAN	0.131	730	7187
0	38	PINU.RES	0	0	0
0	38	PINU.STR	0	0	0
0	38	POPU.TRE	0.737	953	8274
0	38	QUER.RUB	0	0	0
0	38	THUJ.SPP.ALL	0	0	0
0	38	TSUG.CAN	0	0	0
0	39	ABIE.BAL	0.581	353	2633
0	39	ACER.RUB	0	0	0
0	39	ACER.SAH	0	0	0
0	39	BETU.ALL	0	0	0
0	39	BETU.PAP	0.737	538	4137
0	39	FAGU.GRA	0.041	4	1
0	39	LARI.LAR	0.651	285	2402
0	39	PICE.GLA	0.523	604	10895
0	39	PICE.MAR	0.523	1041	12500
0	39	PICE.RUB	0	0	0
0	39	PINU.BAN	0.651	1083	8886
0	39	PINU.RES	0	0	0
0	39	PINU.STR	0	0	0
0	39	POPU.TRE	0.737	1031	9376
0	39	QUER.RUB	0	0	0
0	39	THUJ.SPP.ALL	0	0	0
0	39	TSUG.CAN	0	0	0
0	40	ABIE.BAL	0.581	319	2682
0	40	ACER.RUB	0	0	0
0	40	ACER.SAH	0	0	0
0	40	BETU.ALL	0	0	0
0	40	BETU.PAP	0.737	530	4162
0	40	FAGU.GRA	0.041	7	2
0	40	LARI.LAR	0.651	278	2455
0	40	PICE.GLA	0.523	743	11637
0	40	PICE.MAR	0.523	994	12486
0	40	PICE.RUB	0	0	0
0	40	PINU.BAN	0.651	1133	9087
0	40	PINU.RES	0	0	0
0	40	PINU.STR	0	0	0
0	40	POPU.TRE	0.737	975	9365
0	40	QUER.RUB	0	0	0
0	40	THUJ.SPP.ALL	0.045	22	23
0	40	TSUG.CAN	0	0	0
0	41	ABIE.BAL	0.651	328	2900
0	41	ACER.RUB	0	0	0
0	41	ACER.SAH	0	0	0
0	41	BETU.ALL	0.498	355	5973
0	41	BETU.PAP	0.786	657	4718
0	41	FAGU.GRA	0.476	683	10341
0	41	LARI.LAR	0.692	379	2799
0	41	PICE.GLA	0.551	994	13784
0	41	PICE.MAR	0.523	1161	12989
0	41	PICE.RUB	0	0	0
0	41	PINU.BAN	0.737	1436	11091
0	41	PINU.RES	0.614	708	10753
0	41	PINU.STR	0	0	0
0	41	POPU.TRE	0.786	1232	9965
0	41	QUER.RUB	0	0	0
0	41	THUJ.SPP.ALL	0.372	602	6449
0	41	TSUG.CAN	0	0	0
0	42	ABIE.BAL	0.614	394	2916
0	42	ACER.RUB	0	0	0
0	42	ACER.SAH	0	0	0
0	42	BETU.ALL	0.042	90	50
0	42	BETU.PAP	0.737	643	4652
0	42	FAGU.GRA	0.435	618	9729
